" ",球队,时间,果,场,比赛,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1766,多伦多猛龙,2018-01-30,胜,主,森林狼104-109猛龙,48.1%,39,81,31.0%,9,29,84.6%,22,26,39,9,30,28,3,4,8,18,109
1767,多伦多猛龙,2018-02-01,负,客,奇才122-119猛龙,53.0%,44,83,41.4%,12,29,79.2%,19,24,32,8,24,20,7,3,18,26,119
1768,多伦多猛龙,2018-02-02,胜,主,开拓者105-130猛龙,46.5%,46,99,47.5%,19,40,90.5%,19,21,42,17,25,21,5,4,6,23,130
1769,多伦多猛龙,2018-02-04,胜,主,灰熊86-101猛龙,46.1%,41,89,17.1%,6,35,86.7%,13,15,44,10,34,21,13,7,11,20,101
1770,多伦多猛龙,2018-02-06,胜,主,凯尔特91-111猛龙,50.0%,40,80,47.2%,17,36,82.4%,14,17,39,5,34,29,10,5,15,18,111
1771,多伦多猛龙,2018-02-08,胜,主,尼克斯88-113猛龙,45.3%,43,95,37.2%,16,43,78.6%,11,14,52,9,43,31,11,5,8,17,113
1772,多伦多猛龙,2018-02-11,胜,客,黄蜂103-123猛龙,56.3%,49,87,48.6%,18,37,70.0%,7,10,40,6,34,35,7,8,12,24,123
1773,多伦多猛龙,2018-02-13,胜,主,热火112-115猛龙,46.7%,42,90,37.1%,13,35,78.3%,18,23,40,7,33,24,7,3,8,19,115
1774,多伦多猛龙,2018-02-14,胜,客,公牛98-122猛龙,52.2%,48,92,36.8%,14,38,80.0%,12,15,50,5,45,38,5,8,7,22,122
1775,多伦多猛龙,2018-02-23,负,主,雄鹿122-119猛龙,47.8%,43,90,26.5%,9,34,92.3%,24,26,37,5,32,23,7,8,12,21,119
1776,多伦多猛龙,2018-02-26,胜,主,活塞94-123猛龙,52.5%,42,80,44.7%,17,38,95.7%,22,23,47,6,41,31,10,7,18,18,123
1777,多伦多猛龙,2018-02-28,胜,客,魔术104-117猛龙,54.2%,45,83,40.0%,12,30,62.5%,15,24,42,7,35,33,9,6,12,22,117
1778,多伦多猛龙,2018-03-02,胜,客,奇才95-102猛龙,46.2%,36,78,30.3%,10,33,62.5%,20,32,34,8,26,19,9,5,7,22,102
1779,多伦多猛龙,2018-03-04,胜,主,黄蜂98-103猛龙,42.2%,35,83,29.3%,12,41,77.8%,21,27,50,9,41,22,5,9,15,28,103
1780,多伦多猛龙,2018-03-06,胜,主,老鹰90-106猛龙,38.6%,34,88,27.8%,10,36,84.8%,28,33,45,17,28,25,12,8,12,21,106
1781,多伦多猛龙,2018-03-07,胜,客,活塞119-121猛龙,45.0%,45,100,30.0%,12,40,90.5%,19,21,47,11,36,33,9,7,10,20,121
1782,多伦多猛龙,2018-03-09,胜,主,火箭105-108猛龙,48.2%,41,85,39.5%,15,38,78.6%,11,14,42,12,30,22,7,2,16,20,108
1783,多伦多猛龙,2018-03-11,胜,客,尼克斯106-132猛龙,50.5%,47,93,45.7%,16,35,88.0%,22,25,52,14,38,32,3,3,11,19,132
1784,多伦多猛龙,2018-03-13,胜,客,篮网102-116猛龙,48.4%,44,91,35.5%,11,31,81.0%,17,21,53,13,40,27,7,6,11,20,116
1785,多伦多猛龙,2018-03-15,胜,客,步行者99-106猛龙,43.8%,35,80,37.5%,12,32,85.7%,24,28,58,19,39,20,4,8,19,19,106
1786,多伦多猛龙,2018-03-16,胜,主,独行侠115-122猛龙,47.3%,43,91,33.3%,10,30,83.9%,26,31,45,12,33,26,5,8,13,21,122
1787,多伦多猛龙,2018-03-18,负,主,雷霆132-125猛龙,56.8%,46,81,50.0%,15,30,78.3%,18,23,31,8,23,31,5,1,19,25,125
1788,多伦多猛龙,2018-03-20,胜,客,魔术86-93猛龙,45.5%,35,77,38.9%,14,36,52.9%,9,17,45,6,39,19,7,8,17,10,93
1789,多伦多猛龙,2018-03-21,负,客,骑士132-129猛龙,54.0%,47,87,44.1%,15,34,87.0%,20,23,33,10,23,32,4,5,7,23,129
1790,多伦多猛龙,2018-03-23,胜,主,篮网112-116猛龙,47.7%,41,86,48.3%,14,29,69.0%,20,29,43,5,38,26,5,7,10,24,116
1791,多伦多猛龙,2018-03-25,负,主,快船117-106猛龙,44.6%,41,92,44.4%,16,36,57.1%,8,14,48,13,35,24,3,6,14,23,106
1792,多伦多猛龙,2018-03-27,胜,主,掘金110-114猛龙,51.1%,47,92,38.2%,13,34,77.8%,7,9,37,9,28,33,6,16,9,18,114
1793,多伦多猛龙,2018-03-31,负,客,凯尔特110-99猛龙,46.3%,37,80,22.9%,8,35,77.3%,17,22,46,9,37,23,1,5,15,26,99
1794,多伦多猛龙,2018-04-03,负,客,骑士112-106猛龙,44.7%,42,94,32.4%,11,34,78.6%,11,14,46,9,37,28,7,1,11,23,106
1795,多伦多猛龙,2018-04-04,胜,主,凯尔特78-96猛龙,43.5%,40,92,30.3%,10,33,75.0%,6,8,48,12,36,23,10,6,10,25,96
1796,多伦多猛龙,2018-04-06,胜,主,步行者73-92猛龙,42.9%,36,84,30.0%,9,30,68.8%,11,16,52,9,43,27,9,8,19,17,92
1797,多伦多猛龙,2018-04-08,胜,主,魔术101-112猛龙,50.0%,39,78,42.5%,17,40,70.8%,17,24,47,6,41,28,8,5,17,21,112
1798,多伦多猛龙,2018-04-09,胜,客,活塞98-108猛龙,52.9%,46,87,30.8%,12,39,100.0%,4,4,48,8,40,27,3,5,9,17,108
1799,多伦多猛龙,2018-04-11,负,客,热火116-109猛龙,45.7%,42,92,30.0%,9,30,76.2%,16,21,47,9,38,24,5,10,13,24,109
1800,多伦多猛龙,2018-04-14,胜,主,奇才106-114猛龙,53.2%,41,77,53.3%,16,30,80.0%,16,20,38,5,33,26,6,7,17,18,114
